timestamp	server	destination	request	status	parameter_bytes	tem_code	type	unit	max	min	value_bytes	value_unsigned	value_signed	value	value_encoding	response	error
2026-09-11T22:14:08.041805+00:00	localhost:8888	15	1506210402000040	hit	0081	02-000	unknown(0x1d)	none	11	-1	0000	0	0		unbekannt; Rohwerte ohne Skalierung	0a00811d000b00ffff0000	
2026-09-11T22:14:08.294658+00:00	localhost:8888	15	1506210402010040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:08.554111+00:00	localhost:8888	15	1506210402020040	hit	0281	02-002	unknown(0x1d)	none	0	-32622	0000	0	0		unbekannt; Rohwerte ohne Skalierung	0a02811d00000092800000	
2026-09-11T22:14:08.875065+00:00	localhost:8888	15	1506210402030040	hit	0381	02-003	unknown(0x1d)	none	5	16641	0000	0	0		unbekannt; Rohwerte ohne Skalierung	0a03811d00050001410000	
2026-09-11T22:14:09.153270+00:00	localhost:8888	15	1506210402040040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:09.463870+00:00	localhost:8888	15	1506210402050040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:10.218335+00:00	localhost:8888	15	1506210402060040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:10.507534+00:00	localhost:8888	15	1506210402070040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:10.982444+00:00	localhost:8888	15	1506210402080040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:11.240740+00:00	localhost:8888	15	1506210402090040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:11.506527+00:00	localhost:8888	15	15062104020a0040	hit	0a01	02-010	unknown(0x80)	min	180	0	0000	0	0		unbekannt; Rohwerte ohne Skalierung	0a0a01800cb40000000000	
2026-09-11T22:14:11.838321+00:00	localhost:8888	15	15062104020b0040	hit	0b01	02-011	unknown(0x80)	min	180	0	0000	0	0		unbekannt; Rohwerte ohne Skalierung	0a0b01800cb40000000000	
2026-09-11T22:14:12.082486+00:00	localhost:8888	15	15062104020c0040	length												060c811e000500	
2026-09-11T22:14:12.381236+00:00	localhost:8888	15	15062104020d0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:12.714990+00:00	localhost:8888	15	15062104020e0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:12.975177+00:00	localhost:8888	15	15062104020f0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:13.240777+00:00	localhost:8888	15	1506210402100040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:13.587418+00:00	localhost:8888	15	1506210402110040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:13.850701+00:00	localhost:8888	15	1506210402120040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:14.115560+00:00	localhost:8888	15	1506210402130040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:14.411980+00:00	localhost:8888	15	1506210402140040	hit	1441	02-020	Temperatur	_C	500	-500	a800	168	168	16.8 °C	Annahme: SIN / 10	0a14410d02f4010cfea800	
2026-09-11T22:14:14.678011+00:00	localhost:8888	15	1506210402150040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:14.943676+00:00	localhost:8888	15	1506210402160040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:15.239730+00:00	localhost:8888	15	1506210402170040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:15.506215+00:00	localhost:8888	15	1506210402180040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:15.771641+00:00	localhost:8888	15	1506210402190040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:16.107063+00:00	localhost:8888	15	15062104021a0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:16.366577+00:00	localhost:8888	15	15062104021b0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:16.634623+00:00	localhost:8888	15	15062104021c0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:16.970571+00:00	localhost:8888	15	15062104021d0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:17.271650+00:00	localhost:8888	15	15062104021e0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:17.537519+00:00	localhost:8888	15	15062104021f0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:17.871746+00:00	localhost:8888	15	1506210402200040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:18.132127+00:00	localhost:8888	15	1506210402210040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:18.396703+00:00	localhost:8888	15	1506210402220040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:18.731442+00:00	localhost:8888	15	1506210402230040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:18.990715+00:00	localhost:8888	15	1506210402240040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:19.256292+00:00	localhost:8888	15	1506210402250040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:19.591215+00:00	localhost:8888	15	1506210402260040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:19.851926+00:00	localhost:8888	15	1506210402270040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:20.116258+00:00	localhost:8888	15	1506210402280040	hit	2841	02-040	Temperatur	kW	999	-999	18fc	64536	-1000		unbekannt; Rohwerte ohne Skalierung	0a28410d10e70319fc18fc	
2026-09-11T22:14:20.450106+00:00	localhost:8888	15	1506210402290040	hit	2941	02-041	Temperatur	kW	999	-999	18fc	64536	-1000		unbekannt; Rohwerte ohne Skalierung	0a29410d10e70319fc18fc	
2026-09-11T22:14:20.709216+00:00	localhost:8888	15	15062104022a0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:20.974822+00:00	localhost:8888	15	15062104022b0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:21.309210+00:00	localhost:8888	15	15062104022c0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:21.568840+00:00	localhost:8888	15	15062104022d0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:21.834207+00:00	localhost:8888	15	15062104022e0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:22.167976+00:00	localhost:8888	15	15062104022f0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:22.428295+00:00	localhost:8888	15	1506210402300040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:22.694220+00:00	localhost:8888	15	1506210402310040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:23.027407+00:00	localhost:8888	15	1506210402320040	hit	32c1	02-050	unknown(0x1d)	none	12	0	0000	0	0		unbekannt; Rohwerte ohne Skalierung	0a32c11d000c0000000000	
2026-09-11T22:14:23.288467+00:00	localhost:8888	15	1506210402330040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:23.553140+00:00	localhost:8888	15	1506210402340040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:23.899391+00:00	localhost:8888	15	1506210402350040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:24.162466+00:00	localhost:8888	15	1506210402360040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:24.427941+00:00	localhost:8888	15	1506210402370040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:24.724081+00:00	localhost:8888	15	1506210402380040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:24.990532+00:00	localhost:8888	15	1506210402390040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:25.256992+00:00	localhost:8888	15	15062104023a0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:25.552659+00:00	localhost:8888	15	15062104023b0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:25.818627+00:00	localhost:8888	15	15062104023c0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:26.084267+00:00	localhost:8888	15	15062104023d0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:26.371837+00:00	localhost:8888	15	15062104023e0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:26.631385+00:00	localhost:8888	15	15062104023f0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:26.897202+00:00	localhost:8888	15	1506210402400040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:27.193801+00:00	localhost:8888	15	1506210402410040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:27.459593+00:00	localhost:8888	15	1506210402420040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:27.726563+00:00	localhost:8888	15	1506210402430040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:28.059256+00:00	localhost:8888	15	1506210402440040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:28.318666+00:00	localhost:8888	15	1506210402450040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:28.584328+00:00	localhost:8888	15	1506210402460040	hit	4641	02-070	Zeit	unknown(0x28)	-1	0	1f98	38943	-26593		unbekannt; Rohwerte ohne Skalierung	0a46410428ffff00001f98	
2026-09-11T22:14:28.918853+00:00	localhost:8888	15	1506210402470040	hit	4741	02-071	Zeit	hh_mm	10080	0	310b	2865	2865		unbekannt; Rohwerte ohne Skalierung	0a4741042a60270000310b	
2026-09-11T22:14:29.178182+00:00	localhost:8888	15	1506210402480040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:29.444599+00:00	localhost:8888	15	1506210402490040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:29.778062+00:00	localhost:8888	15	15062104024a0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:30.037633+00:00	localhost:8888	15	15062104024b0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:30.306065+00:00	localhost:8888	15	15062104024c0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:30.637744+00:00	localhost:8888	15	15062104024d0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:30.897095+00:00	localhost:8888	15	15062104024e0040	ff1f	ff1f											0aff1f0000000000000000	
2026-09-11T22:14:31.162351+00:00	localhost:8888	15	15062104024f0040	ff1f	ff1f											0aff1f0000000000000000	
